,0,1,2,3
TPRXL,0.0035031417845856885,0.006853105092967831,0.005238762209177251,0.004663173762664528
CHCHD4,0.009334507136209116,0.0,-0.014439003970918643,-0.009178050219247197
TMEM43,0.010484806738842944,-0.004614822445482829,0.0,0.006425702956187914
RP11-434D12.1,0.0,0.002839534086612941,0.0,0.001660497609890343
XPC,0.012859735700814298,0.0,0.0,0.003381802363922922
LSM3,0.01827205491064766,0.0,-0.03140273767797502,-0.01825286856949873
SLC6A6,0.008654433355892313,0.0027305878929471967,0.0,0.006496094789146974
GRIP2,0.0034354675482868953,0.002887731026478997,0.0,0.0
CCDC174,0.012283450294423227,0.0,-0.005149297151190501,0.0
C3orf20,0.005769385146159536,0.004592751858112249,0.0,0.0
FGD5,0.005221293618955444,0.0,0.0,0.0
NR2C2,0.013204645675876758,0.01668839237618476,0.0019666566584911043,0.0
MRPS25,0.019139792305280717,-0.007204318690903623,-0.0075803185879158045,0.0
RBSN,0.014984626722211843,0.0,0.0,-0.006930595743470026
CAPN7,0.015129614611408135,0.01144459688911659,0.0,0.007194145684062952
SH3BP5,0.01827830618203159,0.014523156077507607,0.0,-0.007831839312629759
METTL6,0.013535179512562574,0.003472011181772007,0.01078145844104774,0.0107783856081004
EAF1,0.011442121400675642,0.00996334113890238,0.0,-0.00595497239918887
COLQ,0.0162898401575196,0.0,0.0,0.015941558248843607
HACL1,0.017592453601553718,0.0,0.0,0.012072371824316608
BTD,0.008159471451178391,0.0,0.0,0.0016693654285168708
ANKRD28,0.019172531416567377,0.006704732058989855,0.0,0.013277292445876172
GALNT15,0.00682377568897309,0.0,0.0,0.00391703596674725
DPH3,0.008808133742232214,0.004967164218480228,0.0,-0.005541050224481149
OXNAD1,0.01608677854849285,0.0,0.0,0.008022214636088864
RFTN1,0.01653006782364274,0.004864564987960205,0.0,0.013388459004178486
DAZL,0.0035399648984315323,0.0017525547440421152,0.0,0.00350737741571675
PLCL2,0.018860674834371864,0.008522902916046984,0.013587351524464508,0.01140261755876068
TBC1D5,0.022646094426460615,0.021390304623277033,0.02306095475262407,0.018944979547212887
KCNH8,0.0027225912871343357,0.0026713663611932547,0.0027770202908481093,0.0032444319456425424
EFHB,0.00554596827359824,0.0,0.0,0.001929102294573555
RAB5A,0.01571631152385354,0.007019173753901132,0.0,-0.004446238804351923
PP2D1,0.0032369447091673016,0.0,0.0,0.0
KAT2B,0.01007120273069079,0.008779101387200904,0.007146229023316769,0.006393592269965583
ZNF385D,0.010020306586190221,0.009411015238911313,0.004757175641783939,0.0
UBE2E2,0.021036258378132985,0.029782389438112122,0.027748605146070117,0.02303506987143726
UBE2E1,0.01582110896568522,0.002737156655965749,0.0,0.0063424936119007725
NKIRAS1,0.01429642963080566,0.005221991449953287,-0.010324786049669755,-0.006741056186189632
RPL15,0.0327754600462923,0.0,-0.05126421238530604,-0.03686940159806523
NR1D2,0.01655079645828346,0.016148183813604437,0.0,-0.009751924977802123
THRB,0.018145484987250396,0.03281152792406503,0.04290691503943031,0.01197301702175647
RARB,0.010944402260551867,0.013666400557701481,0.01651655047106568,0.008514303002178094
TOP2B,0.01879087381913493,0.009560002127330762,0.003076418824686265,0.0
NGLY1,0.016506019089945444,0.00412266896326467,0.0,0.004848126120913601
OXSM,0.009394168443438655,0.0,-0.006379930046102199,0.0
LRRC3B,0.00830088372501923,0.00914484348617329,0.0,0.003929067323632631
NEK10,0.01990508376261344,0.0,0.0,0.015276301390174083
SLC4A7,0.010781622297051801,0.016227451047184184,0.0,0.004864456291953936
CMC1,0.013242803458481297,0.004872094769059234,0.0,0.0034883331052701283
AZI2,0.011673392406587393,0.009057380947771454,0.0,-0.007299917351187684
ZCWPW2,0.009372875647597437,0.012709820152787616,0.0,0.01112955601402862
RBMS3,0.007199052823814088,0.010706695446875799,0.0,0.00643734621655936
TGFBR2,0.002726276472066876,0.0030792615454404847,0.0,0.0031346813836371007
GADL1,0.0021257388714725316,0.002262335174213756,-0.0032860923521881727,0.002037274763630018
STT3B,0.01621937591692531,0.012691837088048647,0.0031679138525796593,0.0
OSBPL10,0.01755157764168704,0.0038278394394739507,0.021243443693561983,0.008492406145661534
ZNF860,0.0030440092010753164,0.0,0.0,0.0
GPD1L,0.009548773390178004,0.0177661427009867,0.013218354397435569,-0.006387579342087134
CMTM8,0.006480967065336721,0.008658558802859586,0.006199108849112395,0.0
CMTM7,0.009342626554962059,0.0,-0.007334294073769128,0.003488405417982103
CMTM6,0.006637415864248772,0.008651034331009094,0.0,0.0
DYNC1LI1,0.01683481542379639,0.005248057154518581,0.0,-0.0054054924401217815
CNOT10,0.01652464346329368,0.0,0.0,0.01094234724746257
TRIM71,0.0034240567596600952,0.004041992592251623,0.0,0.003901973864323198
CCR4,0.001172640345456999,0.0,0.0,0.002401338113815387
GLB1,0.015143892076480012,0.006838885051396647,0.00652876951025762,0.0061593336324525065
CRTAP,0.007888446959130341,0.005193309964771957,0.0,-0.0023647056572083263
SUSD5,0.01084488073878126,0.004297238234194035,0.010718045539500527,0.0
FBXL2,0.024096188584672634,0.013301442916594425,0.012912009719314926,0.006450067243738775
UBP1,0.013853446777811172,0.015358741969754695,0.005130185300677614,0.0
CLASP2,0.029023652136406182,0.02146075883666588,0.028547938050516163,0.013007344866891684
PDCD6IP,0.022039869491736867,0.0058670846827606725,-0.0022518074121942854,0.0
ARPP21,0.01219924030750185,0.02230281135481092,0.036969482024685835,0.019419138972939048
STAC,0.0021989360571781705,0.0,0.0,0.0034771154158897556
DCLK3,0.002960878970453781,0.0,0.0,0.0
TRANK1,0.017593935284693038,-0.004549774700264143,0.0,0.015457119931777941
EPM2AIP1,0.01517913314662041,0.020538475951349812,0.0,-0.0123634777216854
MLH1,0.010760728056613123,0.0,0.0,0.002470216089128557
LRRFIP2,0.023596602666203476,0.005140327597161641,0.0,0.015205341961472434
GOLGA4,0.020185130569021378,0.006157390374219338,0.018827981968928778,0.014299636247297836
ITGA9,0.020014298243671985,0.0,0.0,0.017214288746269027
CTDSPL,0.019140698604760503,0.008951544136417206,0.0,0.021413285320141223
VILL,0.0050249138258923725,0.002711625000324451,0.0,0.0037184808271902878
PLCD1,0.002962261607705869,0.0022436309736674443,0.0,0.0
DLEC1,0.004884823855549992,0.0,0.0,0.004583516830509316
ACAA1,0.016102114078650472,0.0038093487804920292,-0.004263766814655739,0.0024765347776926623
MYD88,0.0007778586625296319,0.0033873342602936136,0.0,0.0
OXSR1,0.014547013922501389,0.009895253448731304,0.011029851084520544,0.006418891072436534
SLC22A13,0.0033655393855482026,0.0,0.0,0.003389748321238926
SLC22A14,0.007620364925637698,0.0034165165071000526,0.0,0.006957449408847542
XYLB,0.015064580064737208,0.0,0.0,0.012338186955791634
ACVR2B,0.00737125736569723,0.009100843809750084,0.005427428458663602,0.0
EXOG,0.018824209471695864,-0.005156062861841608,-0.010486455857752841,0.008594325468503382
SCN5A,0.003974747764876824,0.0,0.0,0.0020431704649730097
SCN10A,0.0071440122863264816,0.0,-0.008824789017604633,0.0
SCN11A,0.0027569295432254065,0.0021046292384936573,0.0,0.0032560552117987243
WDR48,0.012659009303568343,0.01019653526781425,0.01008385895389988,0.0
GORASP1,0.0076604946435446745,0.0071071106251275485,0.0,-0.0055054351397435
TTC21A,0.013944504864292712,-0.006199256365896271,0.0,0.010508053788133277
CSRNP1,0.0008763082264488943,0.0087602756359679,0.004004068476297211,-0.003735263884846713
CX3CR1,0.0,0.0,-0.002409768931191725,0.0
SLC25A38,0.008114298932748735,0.008885363888956579,0.0,-0.004939324782738646
RPSA,0.02546534809642125,0.0,-0.041818429258589404,-0.028195182050977045
MOBP,0.005425012857921782,0.0021041157212753235,0.00243108820010592,-0.0016261583252701072
MYRIP,0.020493070805804335,0.0190480164879731,0.045504062748539936,0.0
EIF1B,0.026008337441504145,0.0,-0.034726500573128816,-0.03048733327965228
ENTPD3,0.013621984188996555,-0.0055512770046686095,0.008102753118971032,0.005517705313467139
RPL14,0.027550956282332204,0.00674243945907122,-0.04510867020007493,-0.017750461844551126
ZNF619,0.002428595837033501,0.002764253379125151,0.0,0.0
ZNF620,0.0042159224580549295,0.0,-0.0037097232436628927,0.0
ZNF621,0.005755391462790051,0.0,0.00483940838765162,0.002677702055232647
CTNNB1,0.011402715578607552,0.017353531922592043,0.008468469125578835,0.0
ULK4,0.01984448523371866,0.005420962465566401,0.0,0.01948647178415492
TRAK1,0.01769466960565589,0.009575768709244517,0.0,0.004103922229206814
CCK,0.02791969154256143,0.0,-0.032300549052339006,-0.031073975367528192
LYZL4,0.0034952100881647614,0.003456743384160859,0.0,0.0017214782230457232
VIPR1,0.008086588698176984,0.008593265056480838,0.0,0.0035499948963203173
SEC22C,0.009820419950920155,0.006251325342142355,0.0,-0.005312167714465006
SS18L2,0.013405387568177178,0.005343271619442352,-0.016459789604835406,-0.010358572985089208
NKTR,0.014486809183121443,0.011444057725242887,0.023769117053764728,0.020644108058059156
ZBTB47,0.002552300913888344,0.0023372788259543127,0.0,0.0
CCDC13,0.005687300618287709,0.0,0.0,0.0
RP4-613B23.5,0.005216724305778921,0.007618414738743472,0.0,-0.004295996560616347
ACKR2,0.0038136820333625155,-0.002019760719585781,0.0,0.0
RP11-136C24.3,0.00445262511337091,0.0,0.0,0.0032432321260645524
CYP8B1,0.0020684662870225677,0.0,0.0,0.0017431569709828953
FAM198A,0.0014381272068347043,0.0,0.0,0.0
POMGNT2,0.014018087377147612,-0.002274904227237781,-0.015826279744029087,-0.011115610314251113
SNRK,0.016451681487140896,0.0,-0.005759913175930637,-0.0022528827193341737
ANO10,0.01937185735179757,0.0029710665506566735,0.016268107293271765,0.010717303421160375
ABHD5,0.012540298420135427,0.0027127850559204624,0.0,0.006754790576591455
TOPAZ1,0.00407808919469233,0.0,0.0,0.003926516315365263
TCAIM,0.012463253175263924,0.008448762765545943,0.008959277133464845,0.007800126613319941
ZNF445,0.008852139005866275,0.008812648301681957,0.0031697857679460796,0.0
ZNF852,0.005206392941191935,0.0,-0.004879762181004137,0.0
ZKSCAN7,0.0072487440117911545,0.0,0.0,0.0035762033374469706
ZNF197,0.011271169186354272,0.0,0.007732859571634517,0.005685612253663042
ZNF35,0.007049403480981256,0.0030662121195296236,0.0,0.0
ZNF502,0.004452323769434015,0.0036551232898524803,-0.004076961698129256,0.0
ZNF501,0.0015603364064578243,0.002732377894947888,-0.00411905132410498,0.0
KIAA1143,0.01032199956266412,0.0037022824048865447,0.0,-0.008677100785752416
KIF15,0.005108479320093732,0.0037574958523154066,0.0,0.004392192440384364
TGM4,0.0014829364327640395,0.0,0.0,0.0
ZDHHC3,0.011457011170328721,0.0,0.0,-0.007380440210548034
EXOSC7,0.00842695958920339,0.0,0.0,0.007612734473492736
CDCP1,0.006123323577940131,0.0,0.0,0.0052466192000577925
TMEM158,0.0039624050068958255,0.013154377656677152,0.007305133839123972,-0.0056410242358656965
LARS2,0.01524042035555528,0.002629500144515406,0.0,0.008584271406442627
LIMD1,0.004659311719138765,0.0,0.0,0.005091873487558643
SACM1L,0.013197084135627193,0.01529140403998128,0.0,-0.004975363277007163
SLC6A20,0.005713360599129875,0.0,0.0,0.0
LZTFL1,0.010944600339424078,0.01133786256589292,0.0,-0.004058065913199993
CCR9,0.003130258289796492,0.0,-0.0028592535665389685,0.0
FYCO1,0.0030465609273198063,0.003227902442632719,0.0,0.0
CCR3,0.0019184508001444118,0.0,0.0,0.002647468036821435
LTF,0.002661087230200765,-0.0023540593654486994,0.0,0.0013032650153700731
LRRC2,0.015948898335543964,0.0,0.0,0.010766858850191756
TDGF1,0.0033258527347987767,0.0023177868639788213,0.0,0.0030878599296378694
ALS2CL,0.009033891158086718,0.0,0.0,0.008776045703974614
TMIE,0.00544603268215074,0.0,0.0,-0.0050651866402868645
PRSS50,0.0,0.0,0.0017890491956017362,0.0
PTH1R,0.0030711794343651886,0.002876144377146044,0.006190932290770079,0.0
CCDC12,0.021538483488912054,-0.004617691433655232,-0.01484732073578255,-0.007330313430886958
NBEAL2,0.00158541172827755,0.007475008557954111,0.00596272621870489,0.0
SETD2,0.018289940547450832,0.01455830048626251,0.01519902898326363,0.01594135773042886
KIF9,0.01703060723899849,-0.008099454163237915,0.0,0.006635790233678371
KLHL18,0.012482698627826581,0.01021962143390737,0.0058600670514478755,0.003142499916552803
PTPN23,0.007758925478198597,0.011405976584332112,0.0,-0.004599107072846442
SCAP,0.013133436872586602,0.0115707085419797,0.0,0.00531775261203199
ELP6,0.01311336816225247,-0.004829440123169396,-0.005971634144808084,0.0
CSPG5,0.008096775981955191,0.01617336853088358,0.009487344131031847,-0.01078416786263334
SMARCC1,0.01484555682816004,0.006975118931640151,0.012417587240933496,0.012274853974299631
DHX30,0.013400534971104496,0.01121863576218619,0.0038344957084076314,-0.003634033604525481
MAP4,0.014164014028733199,0.031067432755393004,0.011306864432208722,-0.010451112364311933
CDC25A,0.0018760897007790598,0.0,0.0,0.0
ZNF589,0.009887009903848942,0.0037816333325895756,0.0,0.0077845517804456844
NME6,0.006118092593440478,-0.002752159204267474,-0.00451016302649598,0.0
SPINK8,0.006361319859752442,-0.004527491641471545,-0.008071268060452785,0.0
FBXW12,0.004230655409711641,0.0,0.005023099599976291,0.00441002807706091
PLXNB1,0.0,0.0019079813815507506,0.0019235813514119748,0.0
CCDC51,0.007179543226328628,0.0,-0.010533949245647394,-0.007538036433066711
TMA7,0.024978775035843816,0.018341840099992283,-0.03197148153324482,-0.02365034503504542
SHISA5,0.013660958982547577,0.01128712929659718,0.0,-0.01471103881645764
PFKFB4,0.005552245787950812,0.0034455165508900593,0.0,0.005461874680323256
COL7A1,0.0027800082305299424,0.005567597999566663,0.005665698569973343,0.0017983562571625672
UQCRC1,0.014887664404996497,0.004042680865089942,-0.02010921654031949,-0.013374052167110705
SLC26A6,0.002662328610616242,0.005777312720548636,0.0025822045074007493,0.0
CELSR3,0.002063237814104681,0.012918580023927359,0.007009515668879736,0.0
NCKIPSD,0.011805643855261021,0.010574554411806592,0.0,-0.016180627866600173
IP6K2,0.014546840844646766,0.01627351656814894,-0.008553619576789098,0.0
PRKAR2A,0.01688150738264186,0.01052655752582099,0.012408436412139923,0.008979654345335583
SLC25A20,0.005765242564081006,0.0038263855604915653,0.0,0.003372127316684996
ARIH2OS,0.007044068864347894,-0.002450848719865733,-0.004711258047102589,0.0027369620349340287
ARIH2,0.017261188992466137,0.009189437058198899,0.006716371049734922,0.005368507513944973
P4HTM,0.019456465276362786,0.003217965011135575,-0.01072193968680546,-0.008048846477424713
WDR6,0.006947593284333437,0.020713845899370895,0.0,-0.0018265715424688996
DALRD3,0.012746118563592732,-0.0029956498115718553,-0.013702045251907104,0.0
NDUFAF3,0.015944214449852483,0.0,-0.02436463549255608,-0.023257199937186092
IMPDH2,0.009649145115988553,0.0,-0.018419484973239697,-0.008612737475225202
QRICH1,0.014825949391119664,0.007938295686503467,0.008831794104453953,0.009469453609832885
QARS,0.005360304943407258,0.004631493375552326,0.0,0.0
USP19,0.0075397254373956975,0.010117432317986527,0.0052589026826552615,-0.006004481871701442
LAMB2,0.0,0.0,0.0,0.0
CCDC71,0.0060503233726056545,0.0,0.0,-0.0021346061590617137
KLHDC8B,0.006654439926846102,0.0,-0.009369409653360021,0.0
C3orf84,0.003487986929170483,0.0,0.0,0.002827075590224137
CCDC36,0.004300414517751252,0.004215918086291707,0.0,0.005609344591221922
C3orf62,0.010521244874849844,0.0060817894208508895,0.0,0.0
USP4,0.01696209998485529,0.0,0.0,0.012688685138543928
GPX1,0.020240550446921808,0.0,-0.03390321064236049,-0.03142714495027145
RHOA,0.015313550839069792,0.010304921886344728,0.0,-0.012553307993320096
TCTA,0.013766335542680672,-0.002245903449531722,-0.00836581513509253,-0.004042308776978589
AMT,0.008608072295015942,-0.004044408710768525,0.0,0.005615551825133758
NICN1,0.008720132296184986,0.0025144653037896397,0.0,-0.008048522723460991
DAG1,0.006849972561315719,0.013242782432263348,0.004270111076444941,0.0020671546518792657
BSN,0.020591003279553988,0.03357916993528405,0.0,-0.011337047121620394
APEH,0.008388089814821347,0.0,0.0,-0.01046885395772792
MST1,0.002724964958587148,0.003139713768376722,0.0,0.0023113737797895257
RNF123,0.011714667692100424,0.008374831460939182,0.0,0.0
GMPPB,0.00530337069479239,0.0,-0.005111544090154416,-0.0029929889186320223
IP6K1,0.011482706773423525,0.01760210184953968,0.008919439161544983,0.0
CDHR4,0.001238444355017269,0.0,0.0020963251573529037,0.0
FAM212A,0.0063302523511523864,0.0,-0.008010094989425155,-0.005529760607212088
UBA7,0.0,0.0021570580016404247,0.0,0.0
TRAIP,0.004245168308497447,0.0,0.0,0.003595768782701276
CAMKV,0.015397412024183956,0.012385854525232928,0.0,-0.015220973467480664
MST1R,0.0031550416954081793,0.004518711629621563,0.0,0.0030150719085540387
MON1A,0.0063026955287877285,0.0072241635102367335,0.0,-0.004541765024542596
RBM6,0.025014031563510408,0.009231275521757136,0.0,0.0234075353431063
RBM5,0.01755588204309045,0.00899642823126804,0.0,0.008355298886010727
SEMA3F,0.0007139375332019993,0.0037482619587908203,0.002363377085451243,0.0
SLC38A3,0.0015026942756263925,0.0,0.0,0.0
GNAI2,0.01017773654617301,0.015554674766024727,0.0,-0.010438037913059839
SEMA3B,0.0,0.0019749272779939044,0.0032741919171880157,-0.0018599396598791963
LSMEM2,0.0031499293814475993,0.0019142938176175555,-0.004138737740969207,0.0
IFRD2,0.008654450048161299,0.0,-0.00750104934262174,0.0
HYAL3,0.005181499854073327,0.002300702178310611,0.0,-0.008384983753178242
HYAL1,0.004711851231635874,0.004494610351794791,0.0,0.006648337797143784
HYAL2,0.003973033949640476,0.002044984108314901,-0.003610927505319478,0.0
TUSC2,0.01576970804431036,0.0,-0.020959848618271576,-0.021311472647790895
RASSF1,0.00635929147885576,0.0,-0.005219806927205504,0.0
ZMYND10,0.0022355160096397065,0.0,-0.004217311653848793,0.0
NPRL2,0.01067124816596482,0.0052097740509432855,-0.004986904390540734,-0.0019493215635940355
XXcos-LUCA11.5,0.0021537781577134728,0.004720291542836463,-0.002030658821084495,0.0
TMEM115,0.004518164074658363,0.009797304714764556,0.0,-0.009554557875548859
CACNA2D2,0.0031689765323189654,0.01096442183111575,0.009055654177344712,0.0
C3orf18,0.007507383296079546,0.002444675566395079,0.0,-0.006822568248752686
HEMK1,0.006335430975189558,0.0,-0.0034409709325520033,0.0
CISH,0.001003760053532471,0.0,0.0,-0.0022461352102051526
MAPKAPK3,0.0019229894541584493,0.0,0.0,0.0
DOCK3,0.018546110695509897,0.026856256385090427,0.047463383213262975,0.027475000276624712
MANF,0.011734167243150326,-0.0036752897175809213,-0.015262317596262967,-0.008676050161946624
RBM15B,0.007746287416267856,0.009427285339981537,0.0,-0.009073849811615846
VPRBP,0.007835667920147038,0.01028365366473862,0.004548548840786668,0.0036578454897214134
RAD54L2,0.01153662956179678,0.0024846727350094303,0.0,0.014460126523041534
TEX264,0.011881086200516228,0.0,-0.017773525302480105,-0.013074676532768868
GRM2,0.003163094290770406,0.018022804222063843,0.00477680882379977,0.0
IQCF3,0.0038757912340190107,0.002700036443067091,0.0,0.0
IQCF1,0.0,0.0,0.0,0.0011737883355869114
RRP9,0.005954298817416238,0.0,-0.007283035285497726,0.0
PARP3,0.004229488321372109,0.0038256512214264373,0.0,0.0
GPR62,0.0,0.0,0.0,0.0
PCBP4,0.0044608148556108,0.01415039859872626,0.01344548931080626,0.0
ABHD14B,0.006286267648278528,0.0,-0.0038505754014224484,0.002887306412216231
ABHD14A,0.0040265125075711165,-0.0020214003827088846,0.0,0.003818992591291565
ABHD14A-ACY1,0.0031707201724015376,0.002188354512965176,0.0,0.0
RPL29,0.02616935693903086,-0.00566251488464991,-0.043195463334234616,-0.02918336543580518
DUSP7,0.0025956247053459374,0.014835263455777582,0.008099162525156764,-0.005936727567272801
POC1A,0.005024882571316704,-0.0016918625197332214,0.0,0.001961160769400135
ALAS1,0.010855501729274138,0.0,-0.015434152069604067,-0.011490298351787526
PPM1M,0.0031255150217598926,0.008430415589001452,0.0,-0.004287763809951625
WDR82,0.004973497390968218,0.03782321654128201,0.01886561745115621,-0.014548843433092096
GLYCTK,0.0018171336504350243,0.0,-0.0038058896035397345,0.0
DNAH1,0.00868350330550173,0.0029282425234868547,0.0,0.005520321798189081
BAP1,0.0042043589465954705,0.017060453188488013,0.0,-0.013236474885503818
PHF7,0.0118519719494579,-0.00527603088938727,0.0,0.004954514692652922
NISCH,0.01569410511604473,0.02272953543746331,0.0,-0.0037623544962715394
STAB1,0.0032117065769106347,0.0,-0.003751225981613795,0.0
NT5DC2,0.00427807103170031,0.00888965225304673,0.0,-0.010778038216189901
SMIM4,0.010767460851497865,0.006866778728608771,-0.006713398699775121,0.004247503097884962
PBRM1,0.017251897843932953,0.016698426108469167,0.013163939299726037,0.00966132165111984
GNL3,0.015558830458135088,0.00433377271673389,-0.014070267223131743,-0.0076022820608381775
GLT8D1,0.01231570960621532,0.0,-0.0059496030136338834,0.0
SPCS1,0.025997473777083828,-0.012155968505605994,-0.03624281231037303,-0.026120396671142847
NEK4,0.013049348408430951,0.010518706001919606,0.0,0.0071243045265581015
ITIH4,0.0069192420208174146,0.0,0.0,0.004553758251889072
SFMBT1,0.009385045607699864,0.006909250225571878,0.0,0.006390628806704015
RP11-894J14.5,0.005859456105710254,0.0,0.006118620888942649,0.003531942714828948
RFT1,0.006224188873991036,-0.0029307260075591614,0.0,0.00532643363500465
PRKCD,0.008023663140604818,0.0,-0.007214422604318597,0.0
TKT,0.019681665428160175,0.0,-0.0289384131426459,-0.019565095916683727
DCP1A,0.015531341308169825,0.007928983291367602,0.007623561974204069,0.006808533522352318
CACNA1D,0.024674384828722168,0.01072332465134512,0.022616056857835666,0.02195558480415887
CHDH,0.014145960654989673,-0.004666665844454805,-0.018989012895467963,0.007123857068019664
IL17RB,0.00269036049480071,0.0,0.0,0.0
ACTR8,0.005746627685336646,0.003876763613188323,-0.004857561165878875,-0.0028087277065273193
SELK,0.018032945929484165,0.0,-0.02391667911898838,-0.018444049873366772
CACNA2D3,0.021765499196466455,0.015818380572548148,0.04297790802194348,0.029285319083155487
LRTM1,0.020210067978132983,-0.015525486749477718,0.0,0.011354802556247663
WNT5A,0.0029311043801775695,0.006838609153947159,0.0,-0.0028057120294469914
ERC2,0.024377922061967018,0.014572263876748051,0.04424082703372714,0.02178131616564652
CCDC66,0.021114700954619217,0.009974813962167357,0.0,0.010732490733870089
FAM208A,0.01032528003633572,0.011667552809805935,0.009194119454412054,0.0033960711747186493
ARHGEF3,0.024760331436491125,0.014300367125647018,0.012605368109514481,0.0118847716441969
SPATA12,0.0010787600631734261,0.0,0.0,0.0011213405911485916
IL17RD,0.0036803414935468706,0.0022685352716845155,0.0,0.002485332292742409
HESX1,0.006127748172733123,0.0,0.0,0.0027497913393875993
APPL1,0.016490298712370878,0.014291062085056315,0.0,-0.0042029757481535715
ASB14,0.010587772781083186,0.0,-0.011645068207106323,0.003812116928340838
DNAH12,0.008356548241209962,0.004815437192691979,0.0,0.0073709465507839295
PDE12,0.007478818454540406,0.009942783600899747,0.0,-0.0038097754669925037
ARF4,0.017477378323250695,0.0,-0.015088165361501812,-0.007800420419966881
DENND6A,0.014622838744515733,0.010225506119879976,0.012537929039192298,0.010606672441792756
SLMAP,0.019616778143104523,0.009514059720815506,0.015327475709411453,0.012273622610284893
FLNB,0.014411526864087386,0.0062042549701921265,0.0,0.009386974948323
DNASE1L3,0.0013995119251501746,0.0,0.0,0.0
ABHD6,0.01571591678239164,0.010643311470844023,-0.0028568508854537843,-0.002332389543704512
RPP14,0.00584923919144119,0.0102546929628087,0.0,-0.0019502272696127901
PXK,0.012789630990907491,0.006928773625960515,0.006040416851786995,0.006963189731606425
PDHB,0.018285601885614393,-0.008579316113228048,-0.030451026857397548,-0.01835087082747782
KCTD6,0.011046224032014603,0.005967262303354882,-0.012344078244801503,-0.005215460081575427
ACOX2,0.0029219093685943173,0.0,-0.001692916156836157,0.001926800760082158
FAM107A,0.003796213149023682,0.009252803483146698,-0.012766110333530853,0.0
FAM3D,0.0026351502276664002,0.0,0.0,0.0028908772153666933
C3orf67,0.009026424340808002,0.00257223045630684,0.0,0.005968336330684068
FHIT,0.017510731341315297,0.019634004067635248,0.030182423908270316,0.010628369051485134
PTPRG,0.02204242048834646,0.009908803782738831,0.028887056510462444,0.025831374960097114
C3orf14,0.01862904546383294,0.012949991707404558,-0.016749477645723376,-0.012867055232851962
FEZF2,0.0044186807504095465,0.009254312386386025,0.0,-0.010440981460824277
CADPS,0.022289876159097523,0.02093283542151289,0.041988036418144026,0.01911000200442471
SYNPR,0.018235017599469435,0.015748432064874716,0.004852706371372289,0.002209957030928124
SNTN,0.004251021344377613,0.0028030782413351833,0.0,0.003410016528122005
C3orf49,0.010606133561611447,-0.005877752407616945,-0.013115459697988746,0.0
THOC7,0.016441510057445145,0.0,-0.01812235743828824,-0.014788296350314761
ATXN7,0.01363360621146411,0.01179278296156384,0.013921890785297888,0.012307062890694553
PSMD6,0.012229701564548435,0.0032285500590743636,-0.015696447974837827,-0.008878939618560316
PRICKLE2,0.018022463850922217,0.016565801624233805,0.01224171914046255,0.009308933815551111
ADAMTS9,0.0041645307773180715,0.0,-0.0034753722268791804,0.003498624755588397
MAGI1,0.021512140072652064,0.02160488257576071,0.0375929512536338,0.016420929307284785
SLC25A26,0.018734553056071992,0.0,0.0,0.005206510131449464
LRIG1,0.007743142228259628,0.0036860757143732516,0.0,0.0
KBTBD8,0.003159600172548087,0.003732309433555124,0.0,-0.0023772118872572327
SUCLG2,0.007667663328811982,0.0023181344383814196,0.0,0.004531043242390327
FAM19A1,0.015175296587077357,0.010713166996160888,0.03240044010411215,0.021823676600118788
FAM19A4,0.004430568413486333,0.0,0.0,0.0036905796504015705
EOGT,0.006298040249521282,0.0018497675687852281,0.0047640150919684475,0.003690547292112668
TMF1,0.013393397271456359,0.009722947752049797,0.0,-0.004310168753767692
UBA3,0.018875067491294886,0.007950466509409634,0.0,0.0
ARL6IP5,0.0259616056774698,0.0,-0.033042760705405426,-0.0278858456726105
LMOD3,0.004852546527996937,0.0025711194708254526,-0.003736707495321755,0.0
FRMD4B,0.005775025458930452,0.004532560266153322,0.0,0.004063003906672979
MITF,0.003570021705327194,0.008184666227525762,-0.00388918252294542,0.0
FOXP1,0.018961405954075004,0.02945860005580445,0.03732297273378453,0.0
EIF4E3,0.011868099994379697,0.01485548274378814,0.006729877854054866,0.0
GPR27,0.006253972365243745,0.015370066539094705,0.0,-0.0067432638889703515
RYBP,0.011661473567436697,0.018195335287511723,0.0,0.0
SHQ1,0.008645658171562268,0.005991856804555839,0.004211029483451957,0.0
GXYLT2,0.010491578955757955,0.00964569097076231,-0.005812581192878332,0.0
PPP4R2,0.01767200929301097,0.01568306521479109,-0.008453190094422587,-0.006686187542723866
PDZRN3,0.021249582811689517,0.013867576562964067,0.015600023770112562,0.013357100013303052
CNTN3,0.01830760020291824,0.017990399341862827,0.024546949340349646,0.01692414561064383
ZNF717,0.013000921286562453,0.0,0.007443941545916189,0.0064123685956156045
ROBO2,0.006450579789987563,0.01571544043536094,0.02383163746729793,0.022883852470225625
ROBO1,0.011560753251181834,0.0,0.0,0.02427218431043838
GBE1,0.013472433364112251,0.008012158131769954,0.00647299708078471,0.003104907458854231
CADM2,0.0009837487163392757,0.029711383424336657,0.06953349665459621,0.027738193825161024
VGLL3,0.0010492110151134786,0.0,0.0,0.0
CHMP2B,0.011036329607772939,0.007988068025204013,0.0,-0.011034810959129192
HTR1F,0.005125365575065002,0.00732792183524844,0.005962856772732358,0.0
CGGBP1,0.016258695539148667,0.015961756576978393,-0.01217256754466902,-0.007610908766187622
ZNF654,0.004769527306007015,0.011145364209529688,0.0,-0.0043625963671422765
